dia,uso_disco_gb
7359,3159.26
7360,3876.0
7361,3258.9
7362,3584.51
7363,3675.41
7364,3306.94
7365,3671.39
7366,3609.29
7367,3829.91
7368,3328.38
7369,3142.29
7370,3321.02
7371,3484.66
7372,3450.7
7373,3347.97
7374,3002.14
7375,3546.23
7376,3889.79
7377,3545.71
7378,3579.26
7379,3571.33
7380,3531.71
7381,3654.29
7382,3532.22
7383,3370.92
7384,3260.95
7385,3386.37
7386,3515.46
7387,3371.94
7388,3516.41
7389,3545.38
7390,3635.84
7391,3739.01
7392,3464.22
7393,3148.08
7394,3368.46
7395,3457.82
7396,3028.81
7397,3765.89
7398,3481.63
7399,3536.67
7400,3761.96
7401,3306.49
7402,3582.04
7403,3426.25
7404,3409.74
7405,3275.84
7406,3833.21
7407,3367.37
7408,3613.39
7409,3025.7
7410,3724.07
7411,3695.33
7412,3477.66
7413,3404.0
7414,3547.68
7415,3979.63
7416,3054.38
7417,3636.31
7418,3249.84
7419,3454.0
7420,3402.37
7421,3361.6
7422,3457.51
7423,3201.25
7424,3695.92
7425,3051.37
7426,3585.01
7427,3387.55
7428,3195.1
7429,3509.29
7430,3107.81
7431,3473.02
7432,3139.34
7433,3570.23
7434,3254.13
7435,3362.72
7436,3533.35
7437,3290.16
7438,3453.86
7439,3121.71
7440,3612.13
7441,3871.65
7442,4106.79
7443,3490.18
7444,3649.87
7445,3063.46
7446,3814.0
7447,3648.48
7448,3361.04
7449,3754.69
7450,3414.36
7451,3368.31
7452,3581.99
7453,3230.92
7454,3707.69
7455,3233.51
7456,3235.31
7457,3267.83
7458,3649.61
7459,3335.65
7460,3169.05
7461,3339.08
7462,3470.58
7463,3208.55
7464,3215.7
7465,3961.58
7466,3283.1
7467,3406.35
7468,3396.7
7469,3384.79
7470,3623.45
7471,3698.56
7472,3412.5
7473,3200.37
7474,3774.45
7475,3461.97
7476,3879.5
7477,2971.64
7478,3529.74
7479,3923.86
7480,3405.3
7481,3434.94
7482,3554.41
7483,3359.69
7484,3416.51
7485,3411.08
7486,3345.36
7487,3769.89
7488,3594.93
7489,3547.31
7490,3675.22
7491,3430.56
7492,3314.53
7493,3354.18
7494,3492.71
7495,3250.77
7496,3378.91
7497,3375.74
7498,3979.46
7499,2860.86
7500,3453.97
7501,3889.69
7502,3523.74
7503,3668.47
7504,3519.61
7505,3344.8
7506,2985.53
7507,3545.09
7508,3321.41
7509,3316.21
7510,3385.5
7511,3898.57
7512,4049.79
7513,3550.47
7514,3395.12
7515,3232.81
7516,3609.24
7517,3909.96
7518,3446.59
7519,2960.06
7520,3657.07
7521,3729.57
7522,3142.61
7523,3545.67
7524,3608.88
7525,3489.55
7526,3326.05
7527,3739.24
7528,3415.45
7529,3168.75
7530,3040.29
7531,3796.99
7532,3650.28
7533,3529.95
7534,3409.72
7535,3389.9
7536,3265.44
7537,3413.08
7538,3027.76
7539,3344.39
7540,3441.97
7541,3652.78
7542,3504.78
7543,3695.95
7544,3823.01
7545,3756.99
7546,3623.19
7547,3518.86
7548,3292.54
7549,3686.09
7550,3901.24
7551,3596.11
7552,3956.4
7553,3170.33
7554,3255.63
7555,3715.12
7556,3580.58
7557,3820.79
7558,3517.57
7559,3323.26
7560,3473.2
7561,3172.3
7562,3265.07
7563,3745.51
7564,3723.19
7565,3607.18
7566,3131.51
7567,3443.27
7568,3245.75
7569,3794.83
7570,3393.15
7571,3278.91
7572,3534.21
7573,3381.6
7574,3867.27
7575,3360.88
7576,3209.54
7577,3037.81
7578,3523.07
7579,3402.18
7580,3204.56
7581,3803.13
7582,3684.33
7583,3525.9
7584,3844.48
7585,3684.61
7586,3345.72
7587,3296.74
7588,3721.47
7589,3625.6
7590,3574.28
7591,3342.57
7592,3675.29
7593,3364.25
7594,3514.0
7595,3868.31
7596,3387.23
7597,3179.3
7598,3298.64
7599,3766.7
7600,3598.19
7601,3511.01
7602,3424.6
7603,3652.23
7604,3347.82
7605,3612.08
7606,3375.64
7607,3338.08
7608,3397.96
7609,3458.29
7610,3533.34
7611,3598.74
7612,2702.78
7613,3361.34
7614,3456.84
7615,3890.59
7616,3300.47
7617,3584.84
7618,3889.64
7619,3248.6
7620,3639.0
7621,3366.17
7622,3434.61
7623,3366.88
7624,3383.61
7625,4173.08
7626,3744.62
7627,3803.85
7628,3665.0
7629,3186.1
7630,3643.73
7631,3799.06
7632,3359.44
7633,3775.38
7634,3716.21
7635,3978.85
7636,3460.76
7637,3305.9
7638,3474.49
7639,3885.51
7640,3140.3
7641,3085.92
7642,3579.32
7643,3458.24
7644,3561.57
7645,3776.21
7646,3434.46
7647,3133.26
7648,4028.67
7649,3334.23
7650,3320.56
7651,3815.1
7652,3475.56
7653,3549.37
7654,3674.59
7655,3812.3
7656,3489.02
7657,3912.89
7658,3078.17
7659,3740.13
7660,3375.21
7661,3880.95
7662,3600.35
7663,3414.62
7664,3720.23
7665,3773.3
7666,3716.34
7667,3334.91
7668,3460.02
7669,3570.12
7670,3562.07
7671,3743.23
7672,3112.09
7673,3649.23
7674,3507.05
7675,3382.19
7676,3404.58
7677,3525.64
7678,2752.42
7679,3415.34
7680,3375.92
7681,3698.17
7682,3392.88
7683,3528.21
7684,3930.14
7685,3805.41
7686,3784.83
7687,3464.95
7688,3703.66
7689,3526.62
7690,3535.7
7691,3674.54
7692,3445.02
7693,3922.93
7694,3545.72
7695,3724.02
7696,3915.74
7697,3819.33
7698,3262.23
7699,3686.19
7700,3779.35
7701,3789.2
7702,3331.56
7703,3436.25
7704,3814.01
7705,3413.22
7706,3519.23
7707,3948.16
7708,3577.68
7709,3423.02
7710,3389.01
7711,3665.96
7712,3285.84
7713,3534.35
7714,3667.43
7715,3888.54
7716,3744.7
7717,3429.52
7718,3862.31
7719,3525.12
7720,3311.7
7721,3555.15
7722,3923.45
7723,3633.1
7724,3598.66
7725,3970.28
7726,3269.7
7727,3303.45
7728,3228.46
7729,3683.18
7730,3636.54
7731,3951.39
7732,3655.02
7733,3507.52
7734,3600.71
7735,3627.64
7736,3219.28
7737,4220.83
7738,3720.87
7739,3650.53
7740,3743.54
7741,3765.52
7742,3571.79
7743,3460.14
7744,3741.75
7745,3693.37
7746,3420.68
7747,3930.33
7748,3673.62
7749,3773.78
7750,3925.49
7751,3612.95
7752,3680.81
7753,3793.9
7754,3443.7
7755,3622.1
7756,3638.88
7757,3392.24
7758,4140.57
7759,3290.05
7760,3315.44
7761,3912.69
7762,3775.85
7763,3378.97
7764,3752.54
7765,3949.58
7766,3607.79
7767,4208.86
7768,3221.73
7769,3774.56
7770,3883.0
7771,3820.58
7772,3570.71
7773,3551.5
7774,3719.77
7775,3805.11
7776,3756.84
7777,3857.25
7778,3387.34
7779,3568.52
7780,3406.25
7781,3533.24
7782,3853.83
7783,3647.02
7784,4218.34
7785,3667.43
7786,3637.34
7787,3648.41
7788,3478.89
7789,3611.84
7790,3883.15
7791,3651.99
7792,3445.13
7793,3415.51
7794,3524.45
7795,3644.62
7796,3900.88
7797,3322.41
7798,3556.03
7799,3662.52
7800,3211.08
7801,3440.01
7802,3475.58
7803,3449.51
7804,3675.64
7805,3595.57
7806,3505.84
7807,3730.92
7808,4027.24
7809,4008.54
7810,3195.24
7811,3766.78
7812,3594.73
7813,3671.3
7814,3545.31
7815,3663.61
7816,3671.79
7817,3505.39
7818,3433.32
7819,3536.04
7820,3692.52
7821,3776.29
7822,3834.85
7823,3527.45
7824,3705.65
7825,3861.14
7826,3907.98
7827,3628.71
7828,3592.13
7829,3686.71
7830,3380.85
7831,3599.72
7832,3814.5
7833,3791.5
7834,3583.56
7835,3695.49
7836,3457.81
7837,3807.36
7838,3629.32
7839,3584.51
7840,3565.36
7841,3634.08
7842,3546.58
7843,3799.7
7844,3559.5
7845,4014.17
7846,3985.43
7847,3447.47
7848,3667.52
7849,3503.41
7850,3577.88
7851,4110.41
7852,3583.13
7853,3736.14
7854,3777.97
7855,3426.15
7856,3459.85
7857,3380.13
7858,3453.7
7859,3005.45
7860,3781.41
7861,4126.74
7862,3691.67
7863,3334.8
7864,3511.96
7865,3554.42
7866,3427.23
7867,3856.66
7868,3845.71
7869,3397.08
7870,3827.15
7871,4010.75
7872,4097.04
7873,4317.42
7874,3457.24
7875,4308.95
7876,3583.28
7877,3529.3
7878,3739.82
7879,3532.58
7880,3757.16
7881,3364.87
7882,3612.36
7883,3961.04
7884,3654.76
7885,3700.6
7886,3777.27
7887,3936.59
7888,3291.46
7889,3803.59
7890,3609.24
7891,3709.02
7892,3913.55
7893,3399.03
7894,3440.96
7895,3230.6
7896,3547.74
7897,3977.59
7898,3646.55
7899,3368.39
7900,3564.05
7901,3335.54
7902,3418.85
7903,3765.18
7904,3408.63
7905,3931.43
7906,3661.45
7907,3697.7
7908,3615.0
7909,3855.61
7910,3858.42
7911,3756.49
7912,3809.43
7913,3632.4
7914,3805.17
7915,3604.56
7916,3682.71
7917,3619.91
7918,3578.65
7919,3526.12
7920,3790.85
7921,3983.86
7922,3952.44
7923,3398.28
7924,3980.32
7925,3613.57
7926,3823.94
7927,3480.12
7928,3720.04
7929,3759.72
7930,3349.34
7931,3827.91
7932,3996.88
7933,3649.95
7934,4001.03
7935,3647.41
7936,3885.29
7937,3184.81
7938,4244.68
7939,4034.19
7940,3627.98
7941,3242.92
7942,3759.7
7943,3364.48
7944,3796.43
7945,3789.27
7946,3480.63
7947,3952.24
7948,3880.64
7949,3919.98
7950,3699.52
7951,3374.57
7952,3921.8
7953,3637.08
7954,3381.8
7955,4008.63
7956,4179.82
7957,3691.23
7958,4194.36
7959,3722.41
7960,3615.08
7961,3558.42
7962,4076.9
7963,3525.12
7964,3871.77
7965,3576.51
7966,3599.54
7967,3940.51
7968,3618.78
7969,3613.57
7970,3965.29
7971,4071.88
7972,3854.68
7973,3558.27
7974,3591.65
7975,3727.01
7976,3782.52
7977,3483.97
7978,3875.28
7979,3730.09
7980,3319.04
7981,3499.23
7982,3596.73
7983,3695.71
7984,4144.41
7985,3767.66
7986,3521.62
7987,3764.55
7988,3634.16
7989,3789.24
7990,3848.13
7991,3992.2
7992,3710.85
7993,4091.28
7994,3924.74
7995,3556.13
7996,4223.05
7997,3793.35
7998,3528.31
7999,4097.16
8000,4194.67
8001,3712.91
8002,3605.84
8003,3681.97
8004,3885.08
8005,4014.18
8006,3853.03
8007,3746.39
8008,4065.83
8009,3652.58
8010,3960.02
8011,3659.14
8012,3823.87
8013,3699.91
8014,3713.54
8015,3640.53
8016,4034.44
8017,3560.21
8018,3558.99
8019,4213.1
8020,3952.39
8021,3184.56
8022,3600.77
8023,3316.4
8024,3513.61
8025,3014.25
8026,3700.4
8027,3471.27
8028,3746.29
8029,3361.79
8030,3752.44
8031,3639.16
8032,4077.53
8033,4057.28
8034,3914.71
8035,3661.13
8036,4189.77
8037,3381.85
8038,3416.45
8039,3718.41
8040,4252.94
8041,3692.23
8042,3697.04
8043,3409.94
8044,3955.9
8045,3958.01
8046,3920.97
8047,3597.4
8048,3580.15
8049,3446.63
8050,3761.66
8051,3496.13
8052,3474.42
8053,3647.06
8054,3632.55
8055,3621.85
8056,3851.76
8057,3763.71
8058,3680.27
8059,3788.36
8060,3520.48
8061,3771.5
8062,3782.31
8063,3404.97
8064,3976.27
8065,3547.88
8066,3770.33
8067,4016.16
8068,3962.07
8069,3758.89
8070,3668.69
8071,3968.41
8072,3906.54
8073,3611.58
8074,3571.7
8075,3280.31
8076,3789.39
8077,3735.76
8078,4014.67
8079,3837.58
8080,4060.81
8081,3597.14
8082,4016.91
8083,3636.52
8084,3935.44
8085,3424.99
8086,3812.42
8087,3305.74
8088,3698.57
8089,3860.65
8090,3641.48
8091,3520.97
8092,3954.7
8093,3738.21
8094,3650.46
8095,3772.32
8096,4365.55
8097,4027.17
8098,4029.69
8099,3864.05
8100,3803.03
8101,3218.06
8102,3610.78
8103,3656.56
8104,3338.48
8105,3502.84
8106,3315.17
8107,3759.39
8108,3955.65
8109,4021.9
8110,3864.26
8111,3549.86
8112,3329.01
8113,3369.49
8114,3481.4
8115,3568.69
8116,3735.7
8117,3540.96
8118,3850.54
8119,3720.49
8120,3776.41
8121,4034.94
8122,3505.27
8123,3871.0
8124,3772.61
8125,3700.06
8126,3978.94
8127,3977.96
8128,3561.37
8129,3736.43
8130,3842.74
8131,3716.58
8132,3913.05
8133,3844.09
8134,4198.95
8135,3431.15
8136,3753.23
8137,3574.1
8138,3920.11
8139,3413.1
8140,3862.12
8141,3639.51
8142,3616.18
8143,3453.89
8144,3678.55
8145,4033.01
8146,3779.95
8147,3929.55
8148,4166.89
8149,3847.31
8150,3659.84
8151,3894.7
8152,3664.05
8153,3673.61
8154,3442.08
8155,4001.36
8156,3702.02
8157,3832.25
8158,3554.43
8159,3891.14
8160,3617.93
8161,3760.08
8162,3993.44
8163,3974.0
8164,3788.77
8165,3390.32
8166,4478.42
8167,4194.0
8168,3960.7
8169,3623.98
8170,3770.55
8171,3672.8
8172,4086.13
8173,3857.82
8174,3619.16
8175,3691.2
8176,4055.34
8177,4165.2
8178,4149.25
8179,3973.5
8180,3743.29
8181,3060.92
8182,3869.79
8183,3801.93
8184,3834.78
8185,3815.56
8186,3500.71
8187,3931.49
8188,3949.03
8189,3960.93
8190,4021.75
8191,3943.95
8192,3712.73
8193,3790.67
8194,3828.12
8195,3832.35
8196,4036.25
8197,3955.7
8198,4283.68
8199,4313.62
8200,3828.2
8201,2933.95
8202,4093.46
8203,3687.9
8204,3628.7
8205,3721.22
8206,3710.66
8207,3953.02
8208,3457.34
8209,3567.84
8210,3892.9
8211,3957.26
8212,3961.96
8213,3636.05
8214,3592.81
8215,3701.01
8216,3872.0
8217,4157.01
8218,3350.36
8219,3768.12
8220,3514.55
8221,3441.99
8222,4040.8
8223,3944.77
8224,3923.47
8225,4031.66
8226,3712.11
8227,3723.31
8228,4321.94
8229,3766.72
8230,3991.44
8231,3825.41
8232,3402.16
8233,3357.75
8234,3693.03
8235,4067.02
8236,4006.29
8237,4035.47
8238,3601.61
8239,4196.7
8240,3607.57
8241,3877.07
8242,3826.53
8243,3789.63
8244,4135.61
8245,3669.17
8246,3522.38
8247,3835.72
8248,3740.26
8249,4603.62
8250,3987.05
8251,3739.43
8252,3592.13
8253,3404.29
8254,3600.09
8255,3861.01
8256,4161.28
8257,4091.9
8258,3888.44
8259,3762.72
8260,3898.41
8261,3718.97
8262,4230.47
8263,3795.13
8264,3819.08
8265,3333.04
8266,3795.05
8267,4031.25
8268,3596.68
8269,3669.55
8270,4022.6
8271,3504.6
8272,4084.06
8273,3721.28
8274,3754.53
8275,3587.0
8276,3930.57
8277,4406.61
8278,4023.64
8279,3648.1
8280,4105.44
8281,3774.1
8282,4160.91
8283,4031.64
8284,3175.43
8285,3618.87
8286,4064.45
8287,3883.8
8288,3615.72
8289,3705.3
8290,3415.01
8291,3830.76
8292,4356.44
8293,4035.74
8294,4352.71
8295,4054.34
8296,4087.93
8297,4304.63
8298,3940.29
8299,3811.78
8300,4090.91
8301,4187.58
8302,3746.25
8303,3691.51
8304,3888.52
8305,4047.21
8306,4040.03
8307,3532.79
8308,4295.31
8309,3712.57
8310,3798.95
8311,3653.74
8312,4476.84
8313,3916.15
8314,3666.89
8315,4059.12
8316,4037.91
8317,3819.76
8318,4055.14
8319,3675.01
8320,3751.39
8321,3405.21
8322,3562.44
8323,4278.31
8324,4240.79
8325,3881.28
8326,4246.6
8327,3830.58
8328,3811.99
8329,3880.96
8330,3839.96
8331,3819.79
8332,4130.61
8333,3904.15
8334,4033.07
8335,4106.37
8336,3959.88
8337,3649.99
8338,3563.03
8339,3906.54
8340,3833.88
8341,3893.41
8342,3870.23
8343,4464.57
8344,3570.91
8345,3420.64
8346,3951.63
8347,3790.16
8348,3948.81
8349,4010.44
8350,4170.86
8351,3533.62
8352,3751.22
8353,3976.8
8354,4055.31
8355,4380.85
8356,4098.53
8357,3867.68
8358,3677.68
8359,3752.64
8360,3746.6
8361,4032.14
8362,3941.61
8363,3580.96
8364,3784.22
8365,4084.73
8366,3965.04
8367,4015.06
8368,3973.08
8369,4257.61
8370,3940.42
8371,3798.76
8372,3678.19
8373,3944.87
8374,3330.71
8375,3846.65
8376,3842.18
8377,3577.93
8378,3678.03
8379,4075.52
8380,3943.71
8381,3914.7
8382,3961.89
8383,3913.51
8384,4176.74
8385,3921.45
8386,3560.57
8387,4266.56
8388,3979.21
8389,3760.43
8390,3609.16
8391,3986.4
8392,3869.63
8393,4256.47
8394,3818.28
8395,3706.45
8396,4102.85
8397,4110.03
8398,3937.63
8399,4054.07
8400,3891.39
8401,3953.88
8402,4167.05
8403,4044.21
8404,3863.13
8405,4211.2
8406,3362.44
8407,4371.95
8408,3513.87
8409,3760.79
8410,3895.15
8411,3871.49
8412,4135.32
8413,3664.18
8414,3965.87
8415,3774.66
8416,3974.63
8417,3892.85
8418,3929.33
8419,3782.92
8420,3792.47
8421,3975.08
8422,4125.49
8423,3773.67
8424,3712.33
8425,4051.4
8426,3904.27
8427,4101.88
8428,3705.67
8429,3506.53
8430,3791.73
8431,3738.87
8432,3896.4
8433,3769.36
8434,4084.59
8435,3849.92
8436,3950.58
8437,3952.66
8438,3961.64
8439,3912.04
8440,4034.65
8441,3736.68
8442,4238.6
8443,3865.31
8444,3620.17
8445,3963.22
8446,3726.25
8447,4073.15
8448,4426.39
8449,3742.36
8450,3998.43
8451,3521.9
8452,4027.1
8453,3721.51
8454,3781.55
8455,3673.16
8456,4092.46
8457,4155.77
8458,3931.44
8459,3729.07
8460,4290.13
8461,3756.02
8462,3433.98
8463,4033.07
8464,3676.41
8465,4155.1
8466,3842.63
8467,4068.07
8468,4250.78
8469,3654.88
8470,3802.21
8471,3914.66
8472,4283.66
8473,3782.44
8474,3797.48
8475,4042.98
8476,3802.33
8477,3969.49
8478,3580.65
8479,4441.42
8480,3628.11
8481,3862.94
8482,3929.48
8483,4374.31
8484,3635.14
8485,4391.43
8486,4111.68
8487,4034.44
8488,3714.66
8489,4070.53
8490,3775.22
8491,4230.32
8492,3719.56
8493,3916.0
8494,3815.45
8495,3717.15
8496,4112.56
8497,4065.98
8498,4220.3
8499,3537.93
8500,4188.11
8501,4517.83
8502,3842.72
8503,4379.3
8504,3886.68
8505,3633.72
8506,3877.88
8507,4187.62
8508,3757.12
8509,3811.9
8510,4085.1
8511,3950.65
8512,4083.96
8513,4005.18
8514,4060.87
8515,3852.99
8516,4005.14
8517,3740.79
8518,4247.45
8519,3808.65
8520,4211.89
8521,3901.08
8522,4001.05
8523,3842.27
8524,3723.69
8525,3557.65
8526,3715.61
8527,3883.15
8528,4006.0
8529,4188.87
8530,3856.67
8531,3757.46
8532,3629.81
8533,4069.52
8534,4276.29
8535,4250.05
8536,4123.39
8537,4107.53
8538,4349.93
8539,4038.41
8540,4110.61
8541,3890.17
8542,3652.74
8543,3808.12
8544,3962.71
8545,3979.14
8546,4405.77
8547,3984.72
8548,4235.91
8549,3867.66
8550,3896.3
8551,3664.33
8552,3798.81
8553,4089.24
8554,3971.03
8555,4185.17
8556,4011.61
8557,3890.13
8558,4461.88
8559,3950.1
8560,4237.69
8561,3880.79
8562,4135.01
8563,4185.36
8564,4021.43
8565,3436.36
8566,3978.87
8567,4256.25
8568,4096.1
8569,4077.9
8570,3583.05
8571,3812.36
8572,4071.38
8573,4071.6
8574,4255.79
8575,3945.65
8576,4071.91
8577,3983.39
8578,3754.63
8579,3465.21
8580,4079.47
8581,4021.19
8582,3840.68
8583,3612.45
8584,4126.67
8585,3922.5
8586,4110.92
8587,4410.0
8588,3495.38
8589,3825.22
8590,3937.67
8591,4318.31
8592,3612.56
8593,4429.1
8594,4018.34
8595,3965.82
8596,3942.95
8597,3888.98
8598,4228.55
8599,3745.44
8600,4068.91
8601,3902.68
8602,3816.79
8603,4582.12
8604,4087.53
8605,4132.35
8606,4252.63
8607,3668.44
8608,4393.92
8609,3420.87
8610,3818.87
8611,3890.08
8612,4128.3
8613,4045.82
8614,3958.19
8615,3994.01
8616,3773.77
8617,3655.6
8618,4164.07
8619,4157.03
8620,4360.98
8621,3818.97
8622,4158.18
8623,3935.54
8624,4272.77
8625,4234.72
8626,4049.95
8627,3924.58
8628,4222.13
8629,4150.84
8630,3847.14
8631,3700.61
8632,3938.48
8633,4351.05
8634,4267.22
8635,3751.64
8636,3739.42
8637,4297.86
8638,3747.66
8639,4123.9
8640,3867.26
8641,4377.87
8642,3832.89
8643,4270.55
8644,4052.03
8645,4067.86
8646,3560.58
8647,3507.89
8648,3961.21
8649,4068.46
8650,3755.45
8651,3764.23
8652,4141.67
8653,4142.44
8654,3982.83
8655,4192.99
8656,3746.95
8657,3934.34
8658,4392.56
8659,4032.16
8660,4045.86
8661,4544.25
8662,3698.22
8663,4200.3
8664,4398.94
8665,3945.04
8666,4216.09
8667,3795.8
8668,3863.71
8669,4109.0
8670,4203.93
8671,4278.03
8672,4380.99
8673,4007.44
8674,4295.98
8675,3945.55
8676,4230.29
8677,4072.05
8678,4126.92
8679,4122.3
8680,3659.4
8681,3769.64
8682,4050.33
8683,3641.89
8684,4217.69
8685,4227.36
8686,4103.44
8687,3773.02
8688,4344.9
8689,4495.46
8690,4064.1
8691,4147.58
8692,4077.49
8693,4153.01
8694,4004.99
8695,4024.85
8696,4240.11
8697,4569.51
8698,3714.25
8699,4010.83
8700,3765.32
8701,4399.15
8702,3901.63
8703,3706.65
8704,4182.6
8705,4435.74
8706,4189.3
8707,4084.94
8708,4132.07
8709,4362.27
8710,3839.79
8711,4014.4
8712,3936.98
8713,3774.05
8714,3966.28
8715,4294.81
8716,4171.64
8717,4189.84
8718,4076.56
8719,4163.1
8720,3861.1
8721,3973.74
8722,4088.76
8723,4108.75
8724,4118.95
8725,4014.65
8726,3960.48
8727,4768.55
8728,4254.76
8729,4142.43
8730,3995.22
8731,3945.87
8732,4019.52
8733,4116.75
8734,3620.71
8735,3692.22
8736,3905.7
8737,4098.97
8738,3997.44
8739,4390.23
8740,3714.34
8741,3881.8
8742,4401.17
8743,4084.3
8744,4256.94
8745,4523.86
8746,3897.2
8747,4033.46
8748,3994.36
8749,3610.52
8750,3986.59
8751,4259.23
8752,4181.9
8753,4200.28
8754,3973.51
8755,3909.86
8756,4350.17
8757,3947.04
8758,4128.28
8759,4098.86
8760,4395.93
8761,4284.37
8762,3766.99
8763,3792.05
8764,4196.05
8765,4049.55
8766,3960.71
8767,4297.17
8768,4108.43
8769,4078.03
8770,4244.65
8771,3981.26
8772,4425.73
8773,3887.82
8774,4218.38
8775,4396.31
8776,3754.55
8777,3991.21
8778,4331.04
8779,4334.93
8780,4031.82
8781,3903.61
8782,4290.29
8783,4342.74
8784,3806.73
8785,3798.21
8786,4125.16
8787,4217.93
8788,4006.28
8789,4230.24
8790,3913.27
8791,3592.84
8792,3979.56
8793,4091.3
8794,4014.28
8795,3813.06
8796,3663.41
8797,3961.2
8798,4284.17
8799,4366.53
8800,4351.34
8801,3894.05
8802,3817.33
8803,4194.81
8804,4226.89
8805,4173.67
8806,3622.58
8807,3885.11
8808,4076.82
8809,4195.36
8810,4259.79
8811,4117.91
8812,4160.97
8813,4105.24
8814,4242.93
8815,4158.23
8816,4102.22
8817,4026.34
8818,4106.67
8819,4199.26
8820,4150.11
8821,4176.45
8822,4396.65
8823,4150.93
8824,3942.53
8825,4293.11
8826,3779.59
8827,3845.1
8828,4169.33
8829,4211.02
8830,3809.06
8831,4006.49
8832,3955.94
8833,3983.67
8834,4310.87
8835,4257.15
8836,4091.83
8837,3971.92
8838,3788.77
8839,4422.0
8840,4233.27
8841,3937.01
8842,4263.29
8843,4083.31
8844,4034.21
8845,4199.68
8846,3931.3
8847,4022.62
8848,4129.35
8849,3987.95
8850,4255.35
8851,4529.94
8852,3931.08
8853,3723.45
8854,3647.0
8855,4070.38
8856,3953.7
8857,4153.14
8858,4136.39
8859,3740.29
8860,3692.38
8861,4175.06
8862,4138.84
8863,4011.07
8864,3730.22
8865,4216.94
8866,4400.27
8867,4173.66
8868,3916.99
8869,4121.23
8870,3799.41
8871,4353.64
8872,4131.1
8873,3708.91
8874,4044.61
8875,4219.59
8876,4038.11
8877,4051.62
8878,3835.38
8879,4244.98
8880,3967.86
8881,3623.8
8882,4032.09
8883,4341.5
8884,4029.4
8885,4515.3
8886,4216.7
8887,4196.54
8888,4090.27
8889,4104.45
8890,4060.32
8891,4051.9
8892,4242.68
8893,3908.06
8894,3876.51
8895,3866.15
8896,4590.54
8897,4244.81
8898,4193.66
8899,3882.96
8900,4267.4
8901,4098.82
8902,4174.83
8903,3903.24
8904,4163.41
8905,4030.42
8906,3952.79
8907,4295.86
8908,3777.31
8909,4258.07
8910,4285.87
8911,3928.99
8912,3942.99
8913,4079.9
8914,4195.73
8915,4096.83
8916,4231.25
8917,4535.41
8918,4017.11
8919,3741.71
8920,4322.68
8921,4519.01
8922,4224.63
8923,3886.85
8924,4107.5
8925,3880.72
8926,4283.56
8927,3828.44
8928,4069.03
8929,3908.61
8930,4167.47
8931,4055.26
8932,4179.78
8933,4144.96
8934,3914.89
8935,4283.96
8936,4130.06
8937,3915.82
8938,4654.05
8939,4251.39
8940,4107.99
8941,4466.76
8942,4564.67
8943,4111.14
8944,4224.16
8945,3919.54
8946,4112.07
8947,4100.67
8948,4188.82
8949,4223.07
8950,4275.39
8951,4202.24
8952,3871.8
8953,3934.45
8954,4024.47
8955,4085.27
8956,4390.25
8957,3884.97
8958,4069.45
8959,4369.27
8960,4083.49
8961,4257.63
8962,4121.02
8963,4212.01
8964,4101.6
8965,4306.64
8966,3801.73
8967,4072.15
8968,4223.35
8969,4277.97
8970,4497.57
8971,4067.62
8972,4495.39
8973,4007.29
8974,4461.83
8975,4345.5
8976,3950.52
8977,4229.79
8978,4148.4
8979,4303.47
8980,4109.99
8981,4091.26
8982,4474.67
8983,4139.8
8984,4351.6
8985,4111.77
8986,4544.45
8987,4009.18
8988,4024.3
8989,4513.33
8990,4063.85
8991,4531.72
8992,4370.14
8993,4131.52
8994,3753.05
8995,4163.34
8996,4191.42
8997,4435.3
8998,4531.99
8999,4013.06
9000,4353.03
9001,4345.31
9002,4416.12
9003,4285.28
9004,3728.03
9005,4136.74
9006,3908.68
9007,4126.86
9008,4397.48
9009,4243.76
9010,4436.78
9011,4253.02
9012,3878.79
9013,3599.96
9014,4210.3
9015,4127.88
9016,3954.01
9017,3789.14
9018,4010.25
9019,4134.12
9020,4331.12
9021,4222.54
9022,4547.27
9023,3943.76
9024,4382.08
9025,4192.06
9026,4340.4
9027,4082.43
9028,4427.43
9029,4250.49
9030,4028.28
9031,4181.2
9032,4129.67
9033,4296.6
9034,3915.78
9035,4179.04
9036,4276.51
9037,4194.19
9038,4494.81
9039,4364.38
9040,4186.29
9041,4237.95
9042,4256.45
9043,4281.48
9044,3772.72
9045,4121.37
9046,3851.58
9047,4483.18
9048,4177.7
9049,4147.88
9050,4397.38
9051,4289.43
9052,3935.56
9053,4177.65
9054,4117.73
9055,3796.21
9056,4037.5
9057,4153.72
9058,4169.84
9059,3857.93
9060,4460.1
9061,4174.12
9062,4206.48
9063,4289.88
9064,4018.76
9065,4303.51
9066,4115.84
9067,3995.32
9068,4331.61
9069,4541.83
9070,4367.09
9071,4412.81
9072,4083.46
9073,3837.87
9074,4543.73
9075,4673.11
9076,4556.66
9077,4127.94
9078,3941.32
9079,3962.09
9080,3821.35
9081,4181.92
9082,4573.72
9083,4174.99
9084,4276.87
9085,4522.51
9086,4116.38
9087,4674.17
9088,4664.7
9089,4180.1
9090,4078.56
9091,4370.24
9092,4132.01
9093,3947.63
9094,4505.0
9095,4490.65
9096,4248.73
9097,3925.14
9098,3933.21
9099,4239.05
9100,4100.8
9101,4137.53
9102,4449.37
9103,4383.85
9104,4531.64
9105,3990.94
9106,4139.3
